年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,来源文件,建议Repo路径,文件数
2015,语文,河南,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河南）语文高考真题\2015年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国I卷/2015_语文_河南_新课标全国I卷_原卷.pdf,1
2015,语文,湖北,老高考,2021,地方/区域卷,local,湖北卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（湖北）语文高考真题\2015年高考语文试卷（湖北）（空白卷）.pdf,papers/2015/语文/湖北/湖北卷/2015_语文_湖北_湖北卷_原卷.pdf,1
2015,语文,湖南,老高考,2021,地方/区域卷,local,湖南卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（湖南）语文高考真题\2015年高考语文试卷（湖南）（空白卷）.pdf,papers/2015/语文/湖南/湖南卷/2015_语文_湖南_湖南卷_原卷.pdf,2
2015,语文,广东,老高考,2021,地方/区域卷,local,广东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广东）语文高考真题\2015年高考语文试卷（广东）（空白卷）.pdf,papers/2015/语文/广东/广东卷/2015_语文_广东_广东卷_原卷.pdf,2
2015,语文,广西,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广西）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_广西_新课标全国II卷_原卷.pdf,2
2015,语文,海南,老高考,2020,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（海南）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_海南_新课标全国II卷_原卷.pdf,2
2015,语文,重庆,老高考,2021,地方/区域卷,local,重庆卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（重庆）语文高考真题\2015年高考语文试卷（重庆）（空白卷）.pdf,papers/2015/语文/重庆/重庆卷/2015_语文_重庆_重庆卷_原卷.pdf,2
2015,语文,四川,老高考,2025,地方/区域卷,local,四川卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（四川）语文高考真题\2015年高考语文试卷（四川）（空白卷）.pdf,papers/2015/语文/四川/四川卷/2015_语文_四川_四川卷_原卷.pdf,2
2015,语文,贵州,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（贵州）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_贵州_新课标全国II卷_原卷.pdf,2
2015,语文,云南,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（云南）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_云南_新课标全国II卷_原卷.pdf,2
2015,语文,西藏,老高考,,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（西藏）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_西藏_新课标全国II卷_原卷.pdf,2
2015,语文,陕西,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（陕西）语文高考真题\2015年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国I卷/2015_语文_陕西_新课标全国I卷_原卷.pdf,2
2015,语文,甘肃,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（甘肃）语文高考真题\2015年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国I卷/2015_语文_甘肃_新课标全国I卷_原卷.pdf,2
2015,语文,青海,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（青海）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_青海_新课标全国II卷_原卷.pdf,2
2015,语文,宁夏,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（宁夏）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_宁夏_新课标全国II卷_原卷.pdf,3
2015,语文,新疆,老高考,,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（新疆）语文高考真题\2015年高考语文试卷（新课标Ⅱ卷）（解析卷）.pdf,papers/2015/语文/全国/新课标全国II卷/2015_语文_新疆_新课标全国II卷_原卷.pdf,1
2016,语文,北京,老高考,2020,地方/区域卷,local,北京卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（北京）语文高考真题\2016年高考语文试卷（北京）（空白卷）.pdf,papers/2016/语文/北京/北京卷/2016_语文_北京_北京卷_原卷.pdf,2
2016,语文,天津,老高考,2020,地方/区域卷,local,天津卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（天津）语文高考真题\2016年高考语文试卷（天津）（空白卷）.pdf,papers/2016/语文/天津/天津卷/2016_语文_天津_天津卷_原卷.pdf,2
2016,语文,河北,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河北）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_河北_新课标全国I卷_原卷.pdf,2
2016,语文,山西,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山西）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_山西_新课标全国I卷_原卷.pdf,2
2016,语文,内蒙古,老高考,2025,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（内蒙古）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_内蒙古_新课标全国II卷_原卷.pdf,2
2016,语文,辽宁,老高考,2021,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（辽宁）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_辽宁_新课标全国II卷_原卷.pdf,2
2016,语文,吉林,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（吉林）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_吉林_新课标全国II卷_原卷.pdf,2
2016,语文,黑龙江,老高考,2024,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（黑龙江）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_黑龙江_新课标全国II卷_原卷.pdf,2
2016,语文,上海,老高考,2017,地方/区域卷,local,上海卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2023·（上海）语文高考真题\2016年高考语文试卷（上海）（秋考）（空白卷）.pdf,papers/2016/语文/上海/上海卷/2016_语文_上海_上海卷_原卷.pdf,2
2016,语文,江苏,老高考,2021,地方/区域卷,local,江苏卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（江苏）语文高考真题\2016年高考语文试卷（江苏）（空白卷）   .pdf,papers/2016/语文/江苏/江苏卷/2016_语文_江苏_江苏卷_原卷.pdf,2
2016,语文,浙江,老高考,2017,地方/区域卷,local,浙江卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（浙江）语文高考真题\2016年高考语文试卷（浙江）（空白卷）.pdf,papers/2016/语文/浙江/浙江卷/2016_语文_浙江_浙江卷_原卷.pdf,2
2016,语文,安徽,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（安徽）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_安徽_新课标全国I卷_原卷.pdf,2
2016,语文,福建,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（福建）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_福建_新课标全国I卷_原卷.pdf,2
2016,语文,江西,老高考,2024,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（江西）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_江西_新课标全国I卷_原卷.pdf,1
2016,语文,山东,老高考,2020,地方/区域卷,local,山东卷,present_local,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（山东）语文高考真题\2016年高考语文试卷（山东）（空白卷）.pdf,papers/2016/语文/山东/山东卷/2016_语文_山东_山东卷_原卷.pdf,2
2016,语文,河南,老高考,2025,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（河南）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_河南_新课标全国I卷_原卷.pdf,2
2016,语文,湖北,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（湖北）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_湖北_新课标全国I卷_原卷.pdf,2
2016,语文,湖南,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（湖南）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_湖南_新课标全国I卷_原卷.pdf,2
2016,语文,广东,老高考,2021,全国卷,common,新课标全国I卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广东）语文高考真题\2016年高考语文试卷（新课标Ⅰ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国I卷/2016_语文_广东_新课标全国I卷_原卷.pdf,2
2016,语文,广西,老高考,2024,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（广西）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国III卷/2016_语文_广西_新课标全国III卷_原卷.pdf,2
2016,语文,海南,老高考,2020,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（海南）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_海南_新课标全国II卷_原卷.pdf,2
2016,语文,重庆,老高考,2021,全国卷,common,新课标全国II卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2012-2024·（重庆）语文高考真题\2016年高考语文试卷（新课标Ⅱ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国II卷/2016_语文_重庆_新课标全国II卷_原卷.pdf,2
2016,语文,四川,老高考,2025,全国卷,common,新课标全国III卷,present_common,H:\New folder\【新·PDF版】2008-2024·高考语文真题\版本2：语文（按省份分类）2008-2024\2008-2024·（四川）语文高考真题\2016年高考语文试卷（新课标Ⅲ卷）（空白卷）.pdf,papers/2016/语文/全国/新课标全国III卷/2016_语文_四川_新课标全国III卷_原卷.pdf,2
